"SIVIMID","DCA1","DCA2","Cluster","EUNIS","Class","Relevé.number","Temp","Precip","UTM10X10","UTM1X1","JuiceID","OriginalElevation","Locality","Country","ECOREG_WWF","DUNES_BOHN","Plant.Cover","Aspect","Slope","Area","SintaxonID","Sintaxon","Authors","Year","Title","Publication","EUNIS2020","Type","DEG_LON","DEG_LAT","Accuracy","Elevation"
"Q-P08765",-0.0183088576614874,0.00431844611680221,"20","V38",10,208765,92,10186,"30TUN64","",6659,1080,"Cubillo de Castrejón","ES","ATL_COAST","N_DUNES",80,"",NA,100,"6273","Comunidad de Cirsium richterianum","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct."," V38   ","No forest",-4.69316451,42.81319133,"3 - UTM10x10 + Elevation",1080
"Q-P08766",-0.0256482379701287,0.0117313483463751,"20","V38",10,208766,92,9494,"30TUN64","",6660,1120,"Traspeña de la Peña","ES","ATL_COAST","N_DUNES",80,"",NA,50,"6273","Comunidad de Cirsium richterianum","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct."," V38   ","No forest",-4.648957603,42.80663255,"3 - UTM10x10 + Elevation",1120
"Q-P08767",-0.0180772181338403,0.0080882254276291,"20","V38",10,208767,92,9586,"30TUN64","",6661,1120,"Tarilonte de la Peña","ES","ATL_COAST","N_DUNES",100,"",NA,40,"6273","Comunidad de Cirsium richterianum","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct."," V38   ","No forest",-4.668372809,42.80094819,"3 - UTM10x10 + Elevation",1120
"Q-P08768",-0.021919724786873,0.0118474178243818,"20","V38",10,208768,88,9395,"30TUN74","",6662,1020,"Embalse de Ruesga","ES","ATL_COAST","N_DUNES",80,"",NA,60,"6273","Comunidad de Cirsium richterianum","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct."," V38   ","No forest",-4.491578057,42.87362795,"3 - UTM10x10 + Elevation",1020
"Q-P08769",-0.00569937663267886,-0.0571523163747452,"1","V35",8,208769,91,10160,"30TUN74","",6663,1030,"Cervera de Pisuerga","ES","ATL_COAST","N_DUNES",40,"",NA,1,"2873a","Polygono-Matricarietum matricarioidis","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct."," V35   ","No forest",-4.575170475,42.88691619,"3 - UTM10x10 + Elevation",1030
"Q-P08770",0.000477757915103655,-0.0606339708910274,"1","V35",8,208770,81,9760,"30TUN55","",6664,1240,"Camporredondo de Alba","ES","ATL_COAST","N_DUNES",80,"",NA,8,"2873a","Polygono-Matricarietum matricarioidis","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct."," V35   ","No forest",-4.761486489,42.8932054,"3 - UTM10x10 + Elevation",1240
"Q-P08771",-0.011562257348998,-0.0387800199606129,"1","V35",8,208771,77,9288,"30TUN65","",6665,1300,"Triollo","ES","ATL_COAST","N_DUNES",60,"",NA,4,"2873a","Polygono-Matricarietum matricarioidis","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct."," V35   ","No forest",-4.609727536,42.8972414,"3 - UTM10x10 + Elevation",1300
"Q-P08772",-0.0106033291432199,-0.0479263751008393,"1","V35",8,208772,92,10201,"30TUN74","",6666,1040,"Cantoral de la Peña","ES","ATL_COAST","N_DUNES",30,"",NA,10,"2873a","Polygono-Matricarietum matricarioidis","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct."," V35   ","No forest",-4.550506646,42.88004893,"3 - UTM10x10 + Elevation",1040
"Q-P08773",-0.0118175940110456,-0.0492728206254551,"1","V35",8,208773,81,12248,"30TUN54","",6667,1330,"Valcovero","ES","ATL_COAST","N_DUNES",40,"",NA,2,"2873a","Polygono-Matricarietum matricarioidis","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct."," V35   ","No forest",-4.805345737,42.88531803,"3 - UTM10x10 + Elevation",1330
"Q-P08774",-0.0135086644211212,-0.0551242104201404,"1","V35",8,208774,92,10302,"30TUN74","",6642,990,"Cervera de Pisuerga","ES","ATL_COAST","N_DUNES",60,"",NA,5,"2873b","Polygono-Matricarietum matricarioidis","García González, M.E.","1990","Flora y vegetación de la sierra del Brezo y de la comarca de la Peña (Palencia)","Tesis Doct."," V35   ","No forest",-4.518195682,42.86067093,"3 - UTM10x10 + Elevation",990
"Q-P09152",-0.00702010837320854,0.00440180004915747,"15","V39",11,209152,98,12204,"29TNG75","29TNG7055",6900,1030,"Melgaco, Castro Laboreiro, Coriscadas","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6323","Geranio lusitanici-Scrophularietum herminii","Honrado, J.; Alves, P.; Lomba, A.; Rocha, I.; Torres, J.; Ortiz, S. & Barreto Caldas, F.","2004","A new association of perennial nitrophilous vegetation from North-Western Iberian Peninsula.","Acta Botanica Gallica vol. 151(4):"," V39   ","No forest",-8.040051389,42.06645631,"3 - UTM10x10 + Elevation",1030
"Q-P09153",0.00256078617448238,-0.00108035515595994,"15","V",11,209153,114,12455,"29TNG73","29TNG7232",6901,1120,"Melgaço, Seara","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6323","Geranio lusitanici-Scrophularietum herminii","Honrado, J.; Alves, P.; Lomba, A.; Rocha, I.; Torres, J.; Ortiz, S. & Barreto Caldas, F.","2004","A new association of perennial nitrophilous vegetation from North-Western Iberian Peninsula.","Acta Botanica Gallica vol. 151(4):"," V     ","No forest",-8.125972742,41.84117573,"2 - UTM1x1 + Centroid",1120
"Q-P09154",-0.00562178051645948,0.00483361236701252,"15","V38",10,209154,94,12836,"29TNG75","29TNG7154",6902,1050,"Melgaço, Teso","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6323","Geranio lusitanici-Scrophularietum herminii","Honrado, J.; Alves, P.; Lomba, A.; Rocha, I.; Torres, J.; Ortiz, S. & Barreto Caldas, F.","2004","A new association of perennial nitrophilous vegetation from North-Western Iberian Peninsula.","Acta Botanica Gallica vol. 151(4):"," V38   ","No forest",-8.142281322,42.04570422,"3 - UTM10x10 + Elevation",1050
"Q-P09155",0.0012344438801091,-0.0216257907149282,"15","V38",10,209155,102,14368,"29TNG75","29TNG7051",6903,990,"Melgaço, Curveira","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6323","Geranio lusitanici-Scrophularietum herminii","Honrado, J.; Alves, P.; Lomba, A.; Rocha, I.; Torres, J.; Ortiz, S. & Barreto Caldas, F.","2004","A new association of perennial nitrophilous vegetation from North-Western Iberian Peninsula.","Acta Botanica Gallica vol. 151(4):"," V38   ","No forest",-8.062724337,42.07805993,"3 - UTM10x10 + Elevation",990
"Q-P09156",-0.000576040322707999,0.00659543555601783,"14","V39",11,209156,110,11074,"29TNG94","29TNG9140",6904,850,"Montalegre, Tourém","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6323","Geranio lusitanici-Scrophularietum herminii","Honrado, J.; Alves, P.; Lomba, A.; Rocha, I.; Torres, J.; Ortiz, S. & Barreto Caldas, F.","2004","A new association of perennial nitrophilous vegetation from North-Western Iberian Peninsula.","Acta Botanica Gallica vol. 151(4):"," V39   ","No forest",-7.906153316,41.9282218,"3 - UTM10x10 + Elevation",850
"Q-P09157",-0.00360932840801659,0.00938115439636844,"15","V39",11,209157,103,11097,"29TNG92","29TNG9329",6905,980,"Montalegre, SezelheStª Luzia,","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6323","Geranio lusitanici-Scrophularietum herminii","Honrado, J.; Alves, P.; Lomba, A.; Rocha, I.; Torres, J.; Ortiz, S. & Barreto Caldas, F.","2004","A new association of perennial nitrophilous vegetation from North-Western Iberian Peninsula.","Acta Botanica Gallica vol. 151(4):"," V39   ","No forest",-7.890158938,41.81366373,"3 - UTM10x10 + Elevation",980
"Q-P09159",-0.00745200182350433,0.00944212919439691,"15","V39",11,209159,129,11633,"29TNF74","29TNF7945",6907,550,"Cinfaes, Ferreiros de Tendais","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6323","Geranio lusitanici-Scrophularietum herminii","Honrado, J.; Alves, P.; Lomba, A.; Rocha, I.; Torres, J.; Ortiz, S. & Barreto Caldas, F.","2004","A new association of perennial nitrophilous vegetation from North-Western Iberian Peninsula.","Acta Botanica Gallica vol. 151(4):"," V39   ","No forest",-8.109776323,41.06042424,"3 - UTM10x10 + Elevation",550
"Q-P09160",-0.00765313262718487,0.00285872056426828,"15","V38",10,209160,103,12019,"29TNG75","29TNG7053",6908,1000,"Melgaço, between Cainheiras and Casteo Laboreiro","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6323","Geranio lusitanici-Scrophularietum herminii","Honrado, J.; Alves, P.; Lomba, A.; Rocha, I.; Torres, J.; Ortiz, S. & Barreto Caldas, F.","2004","A new association of perennial nitrophilous vegetation from North-Western Iberian Peninsula.","Acta Botanica Gallica vol. 151(4):"," V38   ","No forest",-8.043883733,42.08429349,"3 - UTM10x10 + Elevation",1000
"Q-P09505",0.023305642156086,0.0125201441319548,"16","V38",10,209505,149,13973,"29TNG12","29TNG1123",6382,30,"VIANA DO CASTELO: Afife","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6421a","Echio rosulati-Picridetum echioisia","Honrado, J.; Alves, P.; Nepomuceno, H. & Barreto Caldas, F.","2002","XXXIII: Ten new syntaxa from the Miniensean biogeographic subsector (northwestern Portugal). In. Notas do Herbário da Estação Florestal Nacional (LISFA): Fasc. XVI","Silva Lusitana 10(2):"," V38   ","No forest",-8.843430513,41.81580832,"3 - UTM10x10 + Elevation",30
"Q-P09506",0.00664640689698434,0.01154084734342,"16","V38",10,209506,142,13453,"29TNG50","29TNG5102",6353,190,"BRAGA: Gualtar","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6421a","Echio rosulati-Picridetum echioisia","Honrado, J.; Alves, P.; Nepomuceno, H. & Barreto Caldas, F.","2002","XXXIII: Ten new syntaxa from the Miniensean biogeographic subsector (northwestern Portugal). In. Notas do Herbário da Estação Florestal Nacional (LISFA): Fasc. XVI","Silva Lusitana 10(2):"," V38   ","No forest",-8.290880571,41.59419853,"3 - UTM10x10 + Elevation",190
"Q-P09507",-0.00533487389905971,0.0154193341396224,"16","V38",10,209507,142,13067,"29TNG61","29TNG6814",6383,170,"TERRAS DO BOURO: Vilar da Veiga","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6421a","Echio rosulati-Picridetum echioisia","Honrado, J.; Alves, P.; Nepomuceno, H. & Barreto Caldas, F.","2002","XXXIII: Ten new syntaxa from the Miniensean biogeographic subsector (northwestern Portugal). In. Notas do Herbário da Estação Florestal Nacional (LISFA): Fasc. XVI","Silva Lusitana 10(2):"," V38   ","No forest",-8.19947904,41.65059694,"3 - UTM10x10 + Elevation",170
"Q-P09508",0.0246076268426778,0.00683579914270294,"16","V38",10,209508,152,13779,"29TNG22","29TNG2520",6384,10,"PONTE DE LIMA: Between Vila Mou and Lanheses","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6421a","Echio rosulati-Picridetum echioisia","Honrado, J.; Alves, P.; Nepomuceno, H. & Barreto Caldas, F.","2002","XXXIII: Ten new syntaxa from the Miniensean biogeographic subsector (northwestern Portugal). In. Notas do Herbário da Estação Florestal Nacional (LISFA): Fasc. XVI","Silva Lusitana 10(2):"," V38   ","No forest",-8.642217634,41.77188901,"3 - UTM10x10 + Elevation",10
"Q-P09509",0.0146897357577887,-0.0137227243446504,"16","V38",10,209509,147,14014,"29TNG12","29TNG1122",6385,10,"VIANA DO CASTELO: Afife","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6421a","Echio rosulati-Picridetum echioisia","Honrado, J.; Alves, P.; Nepomuceno, H. & Barreto Caldas, F.","2002","XXXIII: Ten new syntaxa from the Miniensean biogeographic subsector (northwestern Portugal). In. Notas do Herbário da Estação Florestal Nacional (LISFA): Fasc. XVI","Silva Lusitana 10(2):"," V38   ","No forest",-8.86443276,41.78232801,"3 - UTM10x10 + Elevation",10
"Q-P09510",0.00918254375441344,0.0283930091586256,"16","V38",10,209510,144,11513,"29TNF35","29TNF3056",6386,70,"PORTO: Campo Alegre","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6421b","Echio rosulati-Picridetum echioisia","Honrado, J.; Alves, P.; Nepomuceno, H. & Barreto Caldas, F.","2002","XXXIII: Ten new syntaxa from the Miniensean biogeographic subsector (northwestern Portugal). In. Notas do Herbário da Estação Florestal Nacional (LISFA): Fasc. XVI","Silva Lusitana 10(2):"," V38   ","No forest",-8.559760071,41.14936218,"3 - UTM10x10 + Elevation",70
"Q-P09511",0.0031503526208006,0.0364877535559731,"16","V38",10,209511,141,11529,"29TNF35","29TNF3156",6387,80,"PORTO: Bom Sucesso","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6421b","Echio rosulati-Picridetum echioisia","Honrado, J.; Alves, P.; Nepomuceno, H. & Barreto Caldas, F.","2002","XXXIII: Ten new syntaxa from the Miniensean biogeographic subsector (northwestern Portugal). In. Notas do Herbário da Estação Florestal Nacional (LISFA): Fasc. XVI","Silva Lusitana 10(2):"," V38   ","No forest",-8.625035142,41.1605866,"3 - UTM10x10 + Elevation",80
"Q-P09512",0.00847336150401889,0.0360315899190053,"16","V38",10,209512,148,11951,"29TNF36","29TNF3366",6388,70,"MAIA: Devesa","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6421b","Echio rosulati-Picridetum echioisia","Honrado, J.; Alves, P.; Nepomuceno, H. & Barreto Caldas, F.","2002","XXXIII: Ten new syntaxa from the Miniensean biogeographic subsector (northwestern Portugal). In. Notas do Herbário da Estação Florestal Nacional (LISFA): Fasc. XVI","Silva Lusitana 10(2):"," V38   ","No forest",-8.637550131,41.22298792,"3 - UTM10x10 + Elevation",70
"Q-P09513",0.0164386339792194,0.0191150281717856,"16","V38",10,209513,150,16050,"29TNG35","29TNG3056",6389,70,"PORTO: Campo Alegre","PT","ATL_COAST","N_DUNES",NA,"",NA,NA,"6421b","Echio rosulati-Picridetum echioisia","Honrado, J.; Alves, P.; Nepomuceno, H. & Barreto Caldas, F.","2002","XXXIII: Ten new syntaxa from the Miniensean biogeographic subsector (northwestern Portugal). In. Notas do Herbário da Estação Florestal Nacional (LISFA): Fasc. XVI","Silva Lusitana 10(2):"," V38   ","No forest",-8.631537195,42.06048304,"2 - UTM1x1 + Centroid",70
"Q-P09810",0.186016246856287,-0.101112256768048,"1","V",5,209810,109,10514,"29TPG83","29TPG8535",6943,580,"Bragança: Meixedo, Oleirinhos, junto ao rio Sabor","PT","ATL_COAST","N_DUNES",70,"",NA,4,"2151","Bidenti tripartitae-Polygonetum lapathifolii","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp."," V     ","No forest",-6.80007697,41.85646934,"4 - UTM10x10 + Centroid",580
"Q-P09913",-0.0730183594018339,0.236219289457816,"19","V39",11,209913,101,10144,"29TPG72","29TPG7223",7032,980,"Bragança: Zoio","PT","ATL_COAST","N_DUNES",70,"SW",90,4,"7006","Comunidad de Sedum hirsutum y Umbilicus rupestris","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp."," V39   ","No forest",-6.871047478,41.75895828,"3 - UTM10x10 + Elevation",980
"Q-P09914",-0.0782498534679035,0.256866298778629,"19","?",5,209914,110,9890,"29TPG62","29TPG6928",7033,820,"Vinhais: Ousilhão","PT","ATL_COAST","N_DUNES",50,"N",90,4,"7006","Comunidad de Sedum hirsutum y Umbilicus rupestris","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","      ?","No forest",-6.964876574,41.75935558,"3 - UTM10x10 + Elevation",820
"Q-P09917",-0.0547607169054694,0.183839021664355,"15","V",1,209917,112,10229,"29TPG94","29TPG9745",7036,750,"Bragança: rio de Onor","PT","ATL_COAST","N_DUNES",30,"SE",90,4,"770","Cymbalarietum muralis","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp."," V     ","No forest",-6.614058215,41.93663371,"1 - UTM1x1 + Elevation",750
"Q-P09918",-0.0932876167335404,0.349851042288416,"13","?",1,209918,106,12479,"29TPG74","29TPG7142",7037,800,"Vinhais: Dine","PT","ATL_COAST","N_DUNES",70,"W",90,3,"770","Cymbalarietum muralis","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","      ?","No forest",-6.902707464,41.96319006,"3 - UTM10x10 + Elevation",800
"Q-P09919",-0.0973186224953534,0.345122335115453,"15","?",1,209919,115,10726,"29TPG63","29TPG6335",7038,830,"Vinhais: Lagarelhos","PT","ATL_COAST","N_DUNES",90,"NW",90,2,"770","Cymbalarietum muralis","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp.","      ?","No forest",-7.068164578,41.83317711,"3 - UTM10x10 + Elevation",830
"Q-P09920",-0.0933703320367971,0.329881258860783,"15","V",1,209920,105,10346,"29TPG72","29TPG7426",7039,840,"Bragança: Carrazedo","PT","ATL_COAST","N_DUNES",60,"NW",90,2,"770","Cymbalarietum muralis","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp."," V     ","No forest",-6.883145708,41.79997091,"3 - UTM10x10 + Elevation",840
"Q-P09921",-0.0799083941165451,0.279867159114502,"13","V",1,209921,109,10907,"29TPG73","29TPG7837",7040,850,"Bragança: Espinhosela","PT","ATL_COAST","N_DUNES",70,"S",90,1,"771","Parietarietum judaicae","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp."," V     ","No forest",-6.860724682,41.86736218,"3 - UTM10x10 + Elevation",850
"Q-P09928",-0.0477394701732147,0.131907009916095,"9","V",5,209928,117,10245,"29TPG83","29TPG8630",7044,690,"Bragança: St.ª Maria, junto ao Castelo","PT","ATL_COAST","N_DUNES",70,"SW",90,6,"7007","Comunidad de Phagnalon saxatile y Rumex induratus","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp."," V     ","No forest",-6.757534437,41.87439158,"3 - UTM10x10 + Elevation",690
"Q-P09946",-0.0222677761980275,0.00555318381198833,"17","V32",5,209946,114,9257,"29TPG82","29TPG8023",7062,900,"Bragança: Rebordãos, estrada do Castelo","PT","ATL_COAST","N_DUNES",90,"",NA,6,"7008","Comunidad de Carduus carpetanus","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp."," V32   ","No forest",-6.830072255,41.71711066,"3 - UTM10x10 + Elevation",900
"Q-P09947",-0.0300721717362749,-0.000606382069778144,"6","V38",10,209947,101,10831,"29TPG84","29TPG8741",7063,990,"Bragança: França","PT","ATL_COAST","N_DUNES",100,"",NA,8,"7008","Comunidad de Carduus carpetanus","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp."," V38   ","No forest",-6.7732351,41.89548738,"3 - UTM10x10 + Elevation",990
"Q-P09948",-0.0282478810606162,-0.0096689910599117,"6","V32",5,209948,109,9500,"29TPG93","29TPG9732",7064,870,"Bragança: Palácios","PT","ATL_COAST","N_DUNES",100,"S",9,10,"7008","Comunidad de Carduus carpetanus","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp."," V32   ","No forest",-6.611594935,41.85026448,"3 - UTM10x10 + Elevation",870
"Q-P09950",-0.0307521343218468,-0.00776342638644334,"6","V38",10,209950,109,11335,"29TPG54","29TPG5245",7066,780,"Vinhais: Vilarinho","PT","ATL_COAST","N_DUNES",90,"",NA,12,"7008","Comunidad de Carduus carpetanus","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp."," V38   ","No forest",-7.079603721,41.89940303,"3 - UTM10x10 + Elevation",780
"Q-P09951",-0.0329720260893248,0.0200749468005913,"7","V33",6,209951,112,9458,"29TPG83","29TPG8936",7067,680,"Bragança: Baçal","PT","ATL_COAST","N_DUNES",100,"W",54,4,"2822","Carlino corymbosae-Carthametum lanati","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp."," V33   ","No forest",-6.80628046,41.80254728,"3 - UTM10x10 + Elevation",680
"Q-P09952",-0.032344591511857,0.0294687834873314,"17","V33",6,209952,112,9853,"29TPG93","29TPG9536",7068,560,"Bragança: Labiados","PT","ATL_COAST","N_DUNES",100,"",NA,10,"2822","Carlino corymbosae-Carthametum lanati","Gonçalves Aguiar, C.F.","2000","Flora e vegetação da Serra de Nogueira e do Parque Natural de Montesinho","Universidade Técnica de Lisboa. Inst. Superior de Agronomia. pp."," V33   ","No forest",-6.61857634,41.83535117,"4 - UTM10x10 + Centroid",560
