Percentage synoptic table with fidelity {Phi coeff. C } (29 columns)
;;;34;56;56;127;47;43;10;14;100;5;59;34;69;41;12;80;188;34;24;206;16;71;169;39;228;30;145;144;427
Erigeron bonariensis; 0;   ;  ---;  ---;  ---;  ---;     4.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.4;  ---;  ---;  ---;  ---;  ---;     9.5;  ---;  ---;     6.0;     0.2;  ---;  ---;  ---;     0.4;     4.1;     2.3;
Fumaria reuteri; 0;   ;  ---;     0.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.7;    11.1;  ---;     5.1;  ---;  ---;  ---;  ---;    23.2;  ---;     0.8;     4.0;     1.6;
Epilobium obscurum; 0;   ;  ---;    11.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.9;  ---;
Fumaria bastardii; 0;   ;  ---;    11.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.9;  ---;
Cerastium pumilum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     9.4;     1.6;  ---;     9.8;  ---;     0.4;     3.9;     4.6;
Kickxia elatine; 0;   ;  ---;  ---;  ---;  ---;     6.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.0;  ---;  ---;  ---;  ---;  ---;  ---;     2.4;  ---;  ---;  ---;  ---;  ---;  ---;     3.8;     3.8;     3.1;
Oxalis violacea; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     9.3;  ---;  ---;  ---;  ---;  ---;  ---;    11.7;  ---;  ---;  ---;  ---;     1.8;  ---;  ---;     3.7;     8.4;
Phalaris minor; 0;   ;  ---;  ---;    10.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.5;     2.2;
Corrigiola telephiifolia; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     5.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     7.1;  ---;  ---;     3.5;  ---;
Polygonum rurivagum; 0;   ;  ---;  ---;  ---;  ---;    11.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.4;     0.8;
Veronica polita; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     7.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.4;     4.8;
Petroselinum crispum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    13.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.4;  ---;
Cynodon dactylon; 0;   ;  ---;  ---;  ---;  ---;     0.4;  ---;  ---;     7.4;  ---;  ---;  ---;  ---;     1.5;  ---;  ---;  ---;  ---;  ---;    14.9;  ---;  ---;     1.3;     3.2;     4.6;  ---;  ---;     6.1;     3.2;     3.9;
Calendula arvensis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     5.4;  ---;  ---;  ---;  ---;  ---;     8.4;  ---;  ---;  ---;  ---;    29.4;  ---;     1.0;     3.2;     2.5;
Borago officinalis; 0;   ;  ---;  ---;  ---;     7.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.1;     3.1;  ---;
Herniaria lusitanica; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    14.6;  ---;  ---;  ---;  ---;  ---;     3.1;  ---;
Paspalum vaginatum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.2;  ---;  ---;     2.0;  ---;  ---;  ---;  ---;  ---;  ---;     3.1;     3.1;     5.6;
Echium plantagineum; 0;   ;  ---;     6.3;     2.4;  ---;  ---;     3.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.8;  ---;  ---;     2.7;  ---;  ---;  ---;  ---;     7.2;  ---;     3.0;     3.0;     2.0;
Erodium botrys; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     6.8;  ---;  ---;     4.0;  ---;     3.0;     3.0;  ---;
Atriplex patula; 0;   ;  ---;  ---;  ---;  ---;     5.4;     2.0;  ---;    23.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.2;     8.9;  ---;  ---;  ---;  ---;  ---;  ---;     2.8;     0.8;
Leucanthemum vulgare; 0;   ;  ---;  ---;  ---;  ---;  ---;     2.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    27.5;    12.4;     0.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.7;     1.2;
Capsella bursa-pastoris; 0;   ;  ---;  ---;    12.6;  ---;  ---;  ---;  ---;     9.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    18.8;  ---;     1.9;    17.6;    13.7;     1.3;  ---;    19.7;     2.6;  ---;
Polycarpon tetraphyllum; 0;   ;  ---;     0.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     5.2;  ---;  ---;  ---;  ---;    11.1;     0.1;  ---;    14.6;     1.5;     8.6;  ---;     4.4;  ---;     2.4;     2.4;
Paspalum dilatatum; 0;   ;  ---;  ---;     1.6;  ---;     6.4;  ---;  ---;  ---;  ---;  ---;     1.4;    15.2;     6.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.4;  ---;  ---;  ---;  ---;     2.2;     4.5;
Geranium rotundifolium; 0;   ;  ---;  ---;  ---;  ---;  ---;     2.4;  ---;  ---;  ---;  ---;     1.3;  ---;     6.2;  ---;  ---;  ---;  ---;    20.1;  ---;     1.7;  ---;  ---;  ---;  ---;  ---;  ---;     2.0;     2.0;     2.5;
Verbena officinalis; 0;   ;  ---;  ---;  ---;     7.4;     4.1;    10.0;  ---;  ---;  ---;  ---;  ---;    14.1;    27.6;     0.1;  ---;  ---;  ---;  ---;  ---;  ---;     3.9;  ---;  ---;  ---;  ---;  ---;     7.8;     1.8;     1.9;
Hypochaeris radicata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;    14.6;  ---;  ---;  ---;  ---;  ---;     4.1;    11.9;    11.5;  ---;  ---;  ---;     7.6;  ---;  ---;  ---;  ---;  ---;     8.2;  ---;     1.1;     1.8;     4.5;
Cotula australis; 0;   ;  ---;     5.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    14.5;     1.2;  ---;  ---;  ---;  ---;     1.6;     0.7;
Trifolium dubium; 0;   ;     3.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.4;  ---;  ---;     8.2;     5.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     7.7;     1.0;  ---;     5.6;  ---;     1.5;     1.6;     1.2;
Erigeron sumatrensis; 0;   ;  ---;     7.1;  ---;     2.0;  ---;  ---;  ---;  ---;  ---;  ---;     0.8;  ---;    15.4;     6.3;  ---;     0.1;  ---;  ---;  ---;  ---;  ---;     0.3;  ---;  ---;  ---;  ---;     2.7;     1.5;     1.9;
Herniaria hirsuta; 0;   ;  ---;  ---;     5.3;  ---;  ---;  ---;  ---;  ---;     2.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.1;  ---;    13.0;  ---;  ---;     1.5;  ---;
Euphorbia peplus; 0;   ;  ---;     7.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.6;  ---;  ---;     4.6;  ---;  ---;  ---;    26.0;  ---;  ---;  ---;  ---;  ---;  ---;     2.4;     1.4;     5.8;
Sherardia arvensis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     6.2;  ---;  ---;     2.4;     2.9;  ---;     4.5;  ---;     2.7;  ---;  ---;     6.1;     9.2;     0.2;     1.4;     5.0;
Physospermum cornubiense; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    27.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.3;  ---;
Fumaria sepium; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    21.5;  ---;     1.3;  ---;
Ranunculus repens; 0;   ;    16.7;     6.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    18.9;  ---;     0.3;  ---;  ---;    13.1;  ---;  ---;     2.8;    13.5;  ---;  ---;  ---;  ---;     9.7;  ---;     1.0;  ---;
Ornithopus sativus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    24.9;  ---;     1.0;     1.0;     1.8;
Linaria spartea; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    11.4;     1.8;  ---;  ---;  ---;  ---;    14.8;  ---;  ---;     0.9;  ---;
Gnaphalium uliginosum; 0;   ;  ---;  ---;  ---;  ---;    17.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.4;  ---;  ---;  ---;  ---;  ---;     7.6;  ---;  ---;  ---;  ---;     0.9;     2.3;
Tolpis umbellata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.6;    16.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    19.7;  ---;     0.7;     0.7;     2.5;
Oxalis acetosella; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    20.0;     9.3;  ---;  ---;     1.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.7;  ---;
Geranium molle; 0;   ;  ---;    18.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    26.1;  ---;  ---;  ---;     9.4;  ---;    20.4;  ---;  ---;  ---;  ---;     0.6;  ---;     4.5;     0.6;     1.5;
Rumex bucephalophorus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    15.1;  ---;  ---;  ---;  ---;    15.6;     2.4;  ---;  ---;  ---;  ---;    22.9;  ---;  ---;     0.5;     0.2;
Lycopsis arvensis; 0;   ;  ---;  ---;  ---;     0.7;  ---;  ---;    25.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.0;  ---;  ---;     0.5;     2.4;
Dittrichia viscosa; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    16.3;    10.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.2;     9.5;
Vicia sepium; 0;   ;     7.8;  ---;  ---;  ---;  ---;  ---;  ---;    10.0;  ---;  ---;  ---;    12.8;  ---;     6.1;  ---;  ---;     5.1;  ---;  ---;     0.3;  ---;  ---;  ---;  ---;     0.8;  ---;  ---;     0.2;  ---;
Prunella vulgaris; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    12.7;    12.5;     6.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     9.1;  ---;     0.2;     2.6;
Lepidium coronopus; 0;   ;  ---;  ---;  ---;  ---;     3.6;  ---;  ---;    15.8;  ---;  ---;  ---;  ---;     2.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.5;  ---;  ---;  ---;     1.8;     0.2;  ---;
Saponaria officinalis; 0;   ;  ---;  ---;  ---;     6.1;     3.6;     9.7;  ---;  ---;  ---;  ---;  ---;     5.6;  ---;  ---;  ---;  ---;     4.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.2;     3.0;
Cichorium intybus; 0;   ;  ---;  ---;  ---;     0.4;  ---;    17.2;  ---;    21.6;     1.2;  ---;  ---;  ---;     5.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.1;     0.2;
Lupinus angustifolius; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.2;  ---;  ---;  ---;  ---;  ---;     5.3;  ---;  ---;  ---;  ---;    27.4;  ---;  ---;     0.1;  ---;
Silybum marianum; 0;   ;  ---;  ---;  ---;     4.0;  ---;     4.0;  ---;  ---;  ---;  ---;  ---;  ---;     8.7;  ---;  ---;  ---;     2.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.3;     0.1;    10.1;
Equisetum telmateia; 0;   ;  ---;  ---;  ---;     1.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    11.0;    14.0;     3.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     6.9;
Cirsium oleraceum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Dactylorhiza elata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Calluna vulgaris; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Rhamnus alaternus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Bolboschoenus maritimus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Sisymbrium macroloma; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Rorippa islandica; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Stachys officinalis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Cochlearia aestuaria; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Eleusine indica; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Centaurea jacea; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Genista falcata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Scorzoneroides autumnalis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Panicum capillare; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Roemeria hybrida; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Antirrhinum braun-blanquetii; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Juncus acutiflorus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Saxifraga fragosoi; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Primula veris; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Polygala vulgaris; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Polygala serpyllifolia; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Angelica razulii; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Leucanthemopsis pulverulenta; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Vicia faba; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Lindernia dubia; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Carlina acaulis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Barbarea vulgaris; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Sibthorpia europaea; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Gagea soleirolii; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Clinopodium menthifolium aggr.; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Valerianella dentata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Rumex arifolius; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Laserpitium latifolium; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Polygonatum verticillatum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Euphorbia falcata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Gentiana pneumonanthe; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Armeria ciliata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Erica mackaiana; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Arenaria leptoclados; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Cyperus fuscus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Juncus subnodulosus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Linaria badalii; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Silene conoidea; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Filago germanica; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Erica ciliaris; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Persicaria x pseudolapathum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Galium elongatum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
Hypecoum imberbe; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;
